workflow,quality,method,query_id,execution_cost,network_cost,storage_cost,total_breakdown_cost
workflow2,Q2,single-cloud,workflow2_Q2_q0479,16.85956451459033,8.241024945116046e-05,0.00917628560395209,16.868823210443733
workflow2,Q2,single-cloud,workflow2_Q2_q0480,40.810536495963326,0.00027665660493797207,0.028980767918974,40.83979392048724
workflow2,Q2,single-cloud,workflow2_Q2_q0481,36.89357398351331,0.00021845460437303982,0.026847605297265095,36.92064004341495
workflow2,Q2,single-cloud,workflow2_Q2_q0482,61.02822421210678,0.00042319520753884165,0.044150675642723486,61.07279808295704
workflow2,Q2,single-cloud,workflow2_Q2_q0483,63.27879699087619,0.00041658073193193054,0.05006830558718717,63.32928187719531
workflow2,Q2,single-cloud,workflow2_Q2_q0484,53.05274012758526,0.00034943019154222844,0.04046472207389892,53.0935542798507
workflow2,Q2,single-cloud,workflow2_Q2_q0485,49.26872068402936,0.00034642685804056844,0.03483678063759483,49.303903891524996
workflow2,Q2,single-cloud,workflow2_Q2_q0486,34.05277304585779,0.00020520955673064147,0.024053495502649524,34.07703175091717
workflow2,Q2,single-cloud,workflow2_Q2_q0487,42.06125700963559,0.0003172826852563605,0.028529535747784055,42.090103828068635
workflow2,Q2,single-cloud,workflow2_Q2_q0488,41.474511574739516,0.00029138118574801935,0.02848105681948109,41.50328401274474
workflow2,Q2,single-cloud,workflow2_Q2_q0489,8.225488714062656,1.899655057050481e-05,0.002019435670991774,8.227527146284219
workflow2,Q2,single-cloud,workflow2_Q2_q0490,41.101915050876315,0.00028812032018873035,0.02814791544086982,41.13035108663737
workflow2,Q2,single-cloud,workflow2_Q2_q0491,63.04941128255899,0.00045668504792749235,0.047243972267776504,63.0971119398747
workflow2,Q2,single-cloud,workflow2_Q2_q0492,54.92152605610795,0.0004038175552871529,0.03930622941301911,54.96123610307626
workflow2,Q2,single-cloud,workflow2_Q2_q0493,59.90244893610521,0.0004328328989253132,0.043977029049781645,59.94685879805392
workflow2,Q2,single-cloud,workflow2_Q2_q0494,34.7860748196882,0.00024620325527066394,0.022057637969305075,34.80837866091278
workflow2,Q2,single-cloud,workflow2_Q2_q0495,41.110179883418844,0.00026596700735901356,0.02954678168379461,41.139992632109994
workflow2,Q2,single-cloud,workflow2_Q2_q0496,8.99706676775735,2.4513200548924612e-05,0.0027286025127724327,8.999819883470671
workflow2,Q2,single-cloud,workflow2_Q2_q0497,32.64665070089434,0.00022526871147314387,0.021637499110663243,32.668513468716476
workflow2,Q2,single-cloud,workflow2_Q2_q0498,37.25895817630633,0.00022661523844025145,0.026583766299933472,37.285768557844705
workflow2,Q2,single-cloud,workflow2_Q2_q0499,22.98061120185565,0.0001251420699271453,0.01473023356663776,22.995466577492213
workflow2,Q2,single-cloud,workflow2_Q2_q0500,8.882602016974115,2.4008130607450437e-05,0.00260727520493116,8.885233300309654
workflow2,Q2,single-cloud,workflow2_Q2_q0501,50.836808217817385,0.0003383351406707606,0.03827126600750821,50.87541781896556
workflow2,Q2,single-cloud,workflow2_Q2_q0502,36.440067060780684,0.00024647393898831834,0.02446606299677659,36.46477959771645
workflow2,Q2,single-cloud,workflow2_Q2_q0503,34.57076143483399,0.00022953936294795943,0.023418956068576947,34.59440993026551
workflow2,Q2,single-cloud,workflow2_Q2_q0504,22.974797364328314,0.00012210474532197484,0.014451857827625486,22.989371326901264
workflow2,Q2,single-cloud,workflow2_Q2_q0505,41.358323014909764,0.00026014806471739293,0.030012287680170512,41.388595450654655
workflow2,Q2,single-cloud,workflow2_Q2_q0506,34.57147520950428,0.00020031730023906534,0.024620545475257778,34.59629607227978
workflow2,Q2,single-cloud,workflow2_Q2_q0507,36.27854748505664,0.00022066066193476255,0.026556432413485834,36.305324578132065
workflow2,Q2,single-cloud,workflow2_Q2_q0508,42.58706780116863,0.00026436890772140614,0.032342549987399244,42.61967472006375
workflow2,Q2,single-cloud,workflow2_Q2_q0509,7.336628341188016,1.2944889240246594e-05,0.0012592488620082223,7.337900534939265
workflow2,Q2,single-cloud,workflow2_Q2_q0510,63.834678756884706,0.00040229453383594933,0.05005283549041589,63.88513388690896
workflow2,Q2,single-cloud,workflow2_Q2_q0511,11.616945681759587,4.3191396477850016e-05,0.004765830620011324,11.621754703776075
workflow2,Q2,single-cloud,workflow2_Q2_q0512,41.003434232079854,0.00035375918731564643,0.025317403868247986,41.02910539513542
workflow2,Q2,single-cloud,workflow2_Q2_q0513,20.644511963077772,0.00012390066660575495,0.012131192348517908,20.656767056092896
workflow2,Q2,single-cloud,workflow2_Q2_q0514,41.37915591277677,0.0002766938450775422,0.029267396143470518,41.408700002765315
workflow2,Q2,single-cloud,workflow2_Q2_q0515,23.28709757395375,0.00011123299403567236,0.01607276054602186,23.30328156749381
workflow2,Q2,single-cloud,workflow2_Q2_q0516,61.79902932676477,0.0004349819259780942,0.04743641818089446,61.84690072687164
workflow2,Q2,single-cloud,workflow2_Q2_q0517,32.47281713606117,0.00018316917751319732,0.0223713674272505,32.495371672665925
workflow2,Q2,single-cloud,workflow2_Q2_q0518,47.277736388691125,0.00031739656063660524,0.03548603903601827,47.31353982428778
workflow2,Q2,single-cloud,workflow2_Q2_q0519,23.32913948888964,0.00013959218838452213,0.014386462480947276,23.343665543558973
workflow2,Q2,single-cloud,workflow2_Q2_q0520,8.173722747726108,1.8985570664924422e-05,0.0019675966051107122,8.175709329901883
workflow2,Q2,single-cloud,workflow2_Q2_q0521,31.78402679513132,0.00017842740981547812,0.022792185692496972,31.806997408233634
workflow2,Q2,single-cloud,workflow2_Q2_q0522,40.979080576812606,0.0002497406957139671,0.029953724972494676,41.009284042480814
workflow2,Q2,single-cloud,workflow2_Q2_q0523,37.07742087823719,0.00024797466052343253,0.02578488151552435,37.10345373441324
workflow2,Q2,single-cloud,workflow2_Q2_q0524,72.59125248168644,0.0005551784540763559,0.052976216545921974,72.64478387668645
workflow2,Q2,single-cloud,workflow2_Q2_q0525,54.11240256201392,0.00038769903306374513,0.03916561553024152,54.151955876577226
workflow2,Q2,single-cloud,workflow2_Q2_q0526,75.28504838363068,0.0005636642412216951,0.05480845492088994,75.3404205027928
workflow2,Q2,single-cloud,workflow2_Q2_q0527,24.30379987344593,0.00011812205038097223,0.016881930462539448,24.32079992595885
workflow2,Q2,single-cloud,workflow2_Q2_q0528,55.4341321712135,0.00033978336411299786,0.0436126782983495,55.47808463287596
workflow2,Q2,single-cloud,workflow2_Q2_q0529,43.17209850329583,0.000283785956891193,0.030978824133893242,43.20336111338661
workflow2,Q2,single-cloud,workflow2_Q2_q0530,45.9670470554275,0.0003102842522104356,0.03401316073252207,46.00137050041223
workflow2,Q2,single-cloud,workflow2_Q2_q0531,75.4253915357886,0.0005795979043090823,0.05425706531692222,75.48022819900983
workflow2,Q2,single-cloud,workflow2_Q2_q0532,50.94010620756014,0.0003705807656369895,0.03630675529425043,50.97678354362003
workflow2,Q2,single-cloud,workflow2_Q2_q0533,67.4684614799335,0.0005154396383274939,0.04956589480633862,67.51854281437815
workflow2,Q2,single-cloud,workflow2_Q2_q0534,55.536805380067825,0.0004031691098568999,0.04018101544381124,55.5773895646215
workflow2,Q2,single-cloud,workflow2_Q2_q0535,14.77790614935494,6.182310645149097e-05,0.007810921195298182,14.78577889365669
workflow2,Q2,single-cloud,workflow2_Q2_q0536,53.70051788505414,0.0003774487358731902,0.03878549409383561,53.73968082788385
workflow2,Q2,single-cloud,workflow2_Q2_q0537,39.63333762105149,0.0002788741516350169,0.027118447394408537,39.66073494259753
workflow2,Q2,single-cloud,workflow2_Q2_q0538,65.09911866199977,0.0004642786961646057,0.05061321326620291,65.15019615396214
workflow2,Q2,single-cloud,workflow2_Q2_q0539,59.8817109073909,0.0003954787584042028,0.044590084038437915,59.92669647018774
workflow2,Q2,single-cloud,workflow2_Q2_q0540,14.024866279456782,6.980077803583627e-05,0.00655286435565949,14.031488944590478
workflow2,Q2,single-cloud,workflow2_Q2_q0541,15.898509497810354,8.002266789691449e-05,0.008162089719324285,15.906751610197574
workflow2,Q2,single-cloud,workflow2_Q2_q0542,11.579133361273248,4.7574782116542966e-05,0.004684615281851826,11.583865551337217
workflow2,Q2,single-cloud,workflow2_Q2_q0543,39.17028489184164,0.0002558001713735881,0.027614914550430716,39.198155606563446
workflow2,Q2,single-cloud,workflow2_Q2_q0544,12.132923135115545,4.849297739157566e-05,0.005288449180860077,12.138260077273797
workflow2,Q2,single-cloud,workflow2_Q2_q0545,53.004714382377664,0.00034142077987045494,0.040082375291183164,53.04513817844872
workflow2,Q2,single-cloud,workflow2_Q2_q0546,41.21576338007392,0.00023428400925345092,0.030803515317842457,41.24680117940102
workflow2,Q2,single-cloud,workflow2_Q2_q0547,61.83582167420897,0.000438935967365413,0.046150436244288766,61.88241104642063
workflow2,Q2,single-cloud,workflow2_Q2_q0548,25.491311721902754,0.00016127181382043126,0.016060675872482763,25.507533669589055
workflow2,Q2,single-cloud,workflow2_Q2_q0549,40.484074312849195,0.000263389722209573,0.02900601926417218,40.513343721835575
workflow2,Q2,single-cloud,workflow2_Q2_q0550,14.20087048664969,6.256392505951466e-05,0.007273942972851431,14.2082069935476
workflow2,Q2,single-cloud,workflow2_Q2_q0551,66.75070408936418,0.0005171259591162352,0.048778929245406714,66.8000001445687
workflow2,Q2,single-cloud,workflow2_Q2_q0552,18.299350912338934,9.566766375781929e-05,0.010384749862026244,18.309831329864718
workflow2,Q2,single-cloud,workflow2_Q2_q0553,13.869446367285565,6.821461416324109e-05,0.006454753718678557,13.875969335618407
workflow2,Q2,single-cloud,workflow2_Q2_q0554,20.307197538022173,0.00010470010685223679,0.012018491779493856,20.31932072990852
workflow2,Q2,single-cloud,workflow2_Q2_q0555,60.02389387529511,0.0004371534944122843,0.04453583320107047,60.068866861990585
workflow2,Q2,single-cloud,workflow2_Q2_q0556,13.827400986520153,6.087691579713914e-05,0.006644166008718435,13.83410602944467
workflow2,Q2,single-cloud,workflow2_Q2_q0557,46.577319740162004,0.00031202651729685804,0.03416900601418808,46.61180077269349
workflow2,Q2,single-cloud,workflow2_Q2_q0558,55.44590613782202,0.00037302598327792395,0.04130331045385262,55.487582474259156
workflow2,Q2,single-cloud,workflow2_Q2_q0559,53.45919070249576,0.00031740559743729504,0.04155127792708743,53.50105938602028
workflow2,Q2,single-cloud,workflow2_Q2_q0560,20.220436830342855,0.00012592945847689812,0.011204103614815695,20.231766863416148
workflow2,Q2,single-cloud,workflow2_Q2_q0561,10.740429967657379,3.562283015371866e-05,0.004252584548167086,10.7447181750357
workflow2,Q2,single-cloud,workflow2_Q2_q0562,37.48964413304948,0.00026809317618990155,0.025201697673088396,37.51511392389876
workflow2,Q2,single-cloud,workflow2_Q2_q0563,21.019807472101416,0.00013162625542762757,0.01187240338906049,21.031811501745903
workflow2,Q2,single-cloud,workflow2_Q2_q0564,52.15362257586635,0.0003461732591190991,0.03875042194724175,52.19271917107271
workflow2,Q2,single-cloud,workflow2_Q2_q0565,28.993755339899558,0.00016964444401781694,0.020214789079966163,29.01413977342354
workflow2,Q2,single-cloud,workflow2_Q2_q0566,35.23147327456384,0.00021576131085186784,0.0252196661928165,35.25690870206751
workflow2,Q2,single-cloud,workflow2_Q2_q0567,14.026981392523142,5.8590866786172175e-05,0.0070598429895205395,14.034099826379448
workflow2,Q2,single-cloud,workflow2_Q2_q0568,44.799536777285994,0.0003032519211392971,0.0316249634699764,44.831464992677105
workflow2,Q2,single-cloud,workflow2_Q2_q0569,19.726697157262343,0.00011868369028475137,0.010955943090133681,19.737771784042764
workflow2,Q2,single-cloud,workflow2_Q2_q0570,50.04574695592592,0.0003117671411838765,0.03766659487534922,50.08372531794245
workflow2,Q2,single-cloud,workflow2_Q2_q0571,11.67983639778258,4.8183892046060035e-05,0.004769225744724787,11.684653807419352
workflow2,Q2,single-cloud,workflow2_Q2_q0572,77.18270704986338,0.0006355140529744885,0.05372926004133491,77.23707182395769
workflow2,Q2,single-cloud,workflow2_Q2_q0573,52.2674464853346,0.00036868473663353817,0.03795476166866711,52.3057699317399
workflow2,Q2,single-cloud,workflow2_Q2_q0574,18.11912087399972,8.999960863060848e-05,0.010741722995934457,18.129952596604284
workflow2,Q2,single-cloud,workflow2_Q2_q0575,7.83085757721059,1.6848888656614717e-05,0.0016797139295037062,7.83255414002875
workflow2,Q2,single-cloud,workflow2_Q2_q0576,28.50644157639464,0.00017139150965664605,0.019014218090999943,28.525627185995297
workflow2,Q2,single-cloud,workflow2_Q2_q0577,17.116177113767495,9.179836265876625e-05,0.009187642854028354,17.12545655498418
workflow2,Q2,single-cloud,workflow2_Q2_q0578,22.426659643338297,0.000141822273604794,0.01273556993482916,22.43953703554673
workflow2,Q2,single-cloud,workflow2_Q2_q0579,62.34070312779715,0.00042315884964809085,0.04815065637673968,62.38927694302354
workflow2,Q2,single-cloud,workflow2_Q2_q0580,45.147112988949466,0.0003006486091810708,0.03354184538832985,45.18095548294698
workflow2,Q2,single-cloud,workflow2_Q2_q0581,19.535401307861974,0.00011860332225792426,0.01046713834220172,19.54598704952643
workflow2,Q2,single-cloud,workflow2_Q2_q0582,44.11429336108986,0.00031283667958656913,0.031034599425664507,44.14564079719511
workflow2,Q2,single-cloud,workflow2_Q2_q0583,23.65687424993808,0.00014040199718747434,0.01476081066000904,23.671775462595274
workflow2,Q2,single-cloud,workflow2_Q2_q0584,68.08508120917844,0.00043793104166946624,0.05374498944806772,68.13926412966818
workflow2,Q2,single-cloud,workflow2_Q2_q0585,8.942994578309289,2.2495545680153885e-05,0.0026892344265784882,8.945706308281547
workflow2,Q2,single-cloud,workflow2_Q2_q0586,53.60110882157245,0.00035625958398944864,0.04053525725025857,53.642000338406696
workflow2,Q2,single-cloud,workflow2_Q2_q0587,57.61741915289226,0.00040444870105889075,0.04274342752792033,57.66056702912124
workflow2,Q2,single-cloud,workflow2_Q2_q0588,11.589634278200265,4.811457629716731e-05,0.004552086767519517,11.594234479544081
workflow2,Q2,single-cloud,workflow2_Q2_q0589,18.01900046945234,8.989340602601166e-05,0.010215437892684021,18.02930580075105
workflow2,Q2,single-cloud,workflow2_Q2_q0590,31.004345825637486,0.0001733215303278021,0.021724709664850798,31.026243856832664
workflow2,Q2,single-cloud,workflow2_Q2_q0591,63.991361749587796,0.00044096095771859416,0.04791866460512781,64.03972137515065
workflow2,Q2,single-cloud,workflow2_Q2_q0592,45.89718629107187,0.0003592839512688971,0.02997360111889263,45.92751917614203
workflow2,Q2,single-cloud,workflow2_Q2_q0593,50.14312438505378,0.0003527391274835519,0.03637703299018411,50.17985415717145
workflow2,Q2,single-cloud,workflow2_Q2_q0594,59.03134791358136,0.00043520245078411873,0.04328342750948168,59.07506654354162
workflow2,Q2,single-cloud,workflow2_Q2_q0595,59.25298905689568,0.00037762452039144675,0.04573643543840745,59.299103116854475
workflow2,Q2,single-cloud,workflow2_Q2_q0596,37.35138983581273,0.00022927190071570926,0.026696090824604904,37.378315198538054
workflow2,Q2,single-cloud,workflow2_Q2_q0597,40.73627262197882,0.0002768092168018116,0.028450049872164665,40.76499948106778
workflow2,Q2,single-cloud,workflow2_Q2_q0598,53.13642856011568,0.0003711612770542747,0.039757903087373495,53.176557624480104
workflow2,Q2,single-cloud,workflow2_Q2_q0599,23.26296160997729,0.00012914829118721707,0.015164450271073689,23.278255208539548
workflow2,Q2,single-cloud,workflow2_Q2_q0600,65.83386014589419,0.0005068811815221912,0.04715478553009553,65.88152181260581
workflow2,Q2,single-cloud,workflow2_Q2_q0601,8.21647837655089,1.950473648755465e-05,0.0020417582434395514,8.218539639530817
workflow2,Q2,single-cloud,workflow2_Q2_q0602,21.685280442950003,0.0001504632727234547,0.011509372174861698,21.696940278397587
workflow2,Q2,single-cloud,workflow2_Q2_q0603,56.88447923337754,0.00037446558651989357,0.04421680934247197,56.92907050830653
workflow2,Q2,single-cloud,workflow2_Q2_q0604,30.10816807122473,0.00020138014180610126,0.019329271966338282,30.127698723332873
workflow2,Q2,single-cloud,workflow2_Q2_q0605,16.792907657199855,8.85202328746924e-05,0.009019531598467632,16.8020157090312
workflow2,Q2,single-cloud,workflow2_Q2_q0606,19.35619212679748,0.00010705525143118091,0.011024430747236637,19.36732361279615
workflow2,Q2,single-cloud,workflow2_Q2_q0607,43.16572043359812,0.00030001552136860003,0.02963986309620952,43.19566031221569
workflow2,Q2,single-cloud,workflow2_Q2_q0608,63.70628842462838,0.0004607194849746241,0.04671012478916155,63.753459268902525
workflow2,Q2,single-cloud,workflow2_Q2_q0609,11.87814120058396,5.3301167568248296e-05,0.004740270318624961,11.882934772070152
workflow2,Q2,single-cloud,workflow2_Q2_q0610,8.845312378215851,2.3974289004927704e-05,0.002566200142130187,8.847902552646987
workflow2,Q2,single-cloud,workflow2_Q2_q0611,38.87283218507625,0.0002688871676772324,0.026089644279369238,38.89919071652329
workflow2,Q2,single-cloud,workflow2_Q2_q0612,64.58155821904313,0.00039188880025853366,0.05266290418655197,64.63461301202993
workflow2,Q2,single-cloud,workflow2_Q2_q0613,25.147158664528536,0.00014209353562464564,0.01602001735155477,25.163320775415716
workflow2,Q2,single-cloud,workflow2_Q2_q0614,70.43183353989346,0.0005307167172099503,0.052813853213372786,70.48517810982405
workflow2,Q2,single-cloud,workflow2_Q2_q0615,62.60856486690798,0.000409159161788011,0.04893953424907203,62.657913560318846
workflow2,Q2,single-cloud,workflow2_Q2_q0616,25.724345810012824,0.00015516576966110703,0.01624259267057078,25.74074356845306
workflow2,Q2,single-cloud,workflow2_Q2_q0617,59.619984867472894,0.00039558257980513783,0.04511651269285035,59.66549696274555
workflow2,Q2,single-cloud,workflow2_Q2_q0618,53.117806760655284,0.00036841325386546207,0.03802166815790446,53.156196842067054
workflow2,Q2,single-cloud,workflow2_Q2_q0619,39.38420957202922,0.00025668272652146803,0.02860757445424023,39.413073829209985
workflow2,Q2,single-cloud,workflow2_Q2_q0620,34.936009346387294,0.00022604615416449672,0.02380978172613585,34.96004517426759
workflow2,Q2,single-cloud,workflow2_Q2_q0621,59.88691966383185,0.0004284973202073597,0.04503924465189095,59.932387405803944
workflow2,Q2,single-cloud,workflow2_Q2_q0622,61.720771177963854,0.00046176256032197285,0.04383952443190482,61.76507246495608
workflow2,Q2,single-cloud,workflow2_Q2_q0623,59.94806491620028,0.0004660754491066788,0.04187743786927057,59.99040842951865
workflow2,Q2,single-cloud,workflow2_Q2_q0624,75.5643095539442,0.0006018385207765688,0.054941485640811416,75.61985287810579
workflow2,Q2,single-cloud,workflow2_Q2_q0625,36.870290067092576,0.0002212820329372604,0.02681053767928952,36.897321886804804
workflow2,Q2,single-cloud,workflow2_Q2_q0626,57.39800756939375,0.00035024626102750573,0.04458014023101823,57.442937955885796
workflow2,Q2,single-cloud,workflow2_Q2_q0627,62.50553506809208,0.00043000931362451386,0.04759239791106226,62.553557475316765
workflow2,Q2,single-cloud,workflow2_Q2_q0628,20.319707048658255,0.00010250561944643278,0.012365096084836229,20.332174650362536
workflow2,Q2,single-cloud,workflow2_Q2_q0629,9.737513203236782,3.1655990615985306e-05,0.003192928185992956,9.74073778741339
workflow2,Q2,single-cloud,workflow2_Q2_q0630,31.641469906760744,0.0001747536823612023,0.02281637105414137,31.664461031497247
workflow2,Q2,single-cloud,workflow2_Q2_q0631,62.97691089060511,0.00041939276689820356,0.04727638156443738,63.02460666493645
workflow2,Q2,single-cloud,workflow2_Q2_q0632,25.01540888802236,0.00013160835813229389,0.016559128091568606,25.03209962447206
workflow2,Q2,single-cloud,workflow2_Q2_q0633,54.25637848412089,0.0003873838678930256,0.03879447120825168,54.29556033919703
workflow2,Q2,single-cloud,workflow2_Q2_q0634,7.328473127017466,1.2011937686129195e-05,0.00131483753267507,7.329799976487827
workflow2,Q2,single-cloud,workflow2_Q2_q0635,31.56463743900242,0.00021147524606791794,0.02015299352869847,31.585001907777187
workflow2,Q2,single-cloud,workflow2_Q2_q0636,47.876208141598994,0.0003385204542867979,0.03421600963233906,47.91076267168562
workflow2,Q2,single-cloud,workflow2_Q2_q0637,15.08062008661598,6.81644466352424e-05,0.007939683159144388,15.088627934221758
workflow2,Q2,single-cloud,workflow2_Q2_q0638,65.69031573512531,0.00048001975972750013,0.049432014425014235,65.74022776931004
workflow2,Q2,single-cloud,workflow2_Q2_q0639,17.983185145753513,0.00010996149459722812,0.009371207806290064,17.9926663150544
workflow2,Q2,single-cloud,workflow2_Q2_q0640,66.81723475742707,0.0004874602030756011,0.05013677561621796,66.86785899324637
workflow2,Q2,single-cloud,workflow2_Q2_q0641,20.88026236643457,0.0001151183312293489,0.012626168202255882,20.89300365296806
workflow2,Q2,single-cloud,workflow2_Q2_q0642,73.09004750380497,0.000531194311201089,0.05470146561813311,73.14528016373431
workflow2,Q2,single-cloud,workflow2_Q2_q0643,43.49578961422542,0.0002553962627816587,0.03363812087583199,43.52968313136404
workflow2,Q2,single-cloud,workflow2_Q2_q0644,12.177793226074918,4.7532700021716515e-05,0.005480836097252841,12.183321594872192
workflow2,Q2,single-cloud,workflow2_Q2_q0645,10.98390264949885,3.8954766295469075e-05,0.004450493054126181,10.988392097319272
workflow2,Q2,single-cloud,workflow2_Q2_q0646,11.871867002081501,4.84572638833009e-05,0.004973758744507552,11.876889218089891
workflow2,Q2,single-cloud,workflow2_Q2_q0647,47.49648763350935,0.00035612329114895447,0.0328330792345115,47.529676836035016
workflow2,Q2,single-cloud,workflow2_Q2_q0648,62.90853989824714,0.000457990042222133,0.04472600322847118,62.95372389151783
workflow2,Q2,single-cloud,workflow2_Q2_q0649,32.93369230318799,0.0002004983191996289,0.02272567189664405,32.956618473403836
workflow2,Q2,single-cloud,workflow2_Q2_q0650,34.80804121358985,0.00022184276395532853,0.024984729188617924,34.833247785542426
workflow2,Q2,single-cloud,workflow2_Q2_q0651,45.36455544018103,0.0003097376864259045,0.03280249620890416,45.39766767407636
workflow2,Q2,single-cloud,workflow2_Q2_q0652,43.03338251221937,0.0003079738030121427,0.029758193176555422,43.063448679198935
workflow2,Q2,single-cloud,workflow2_Q2_q0653,48.17475246379108,0.0002744334820688947,0.03814724806084525,48.213174145333994
workflow2,Q2,single-cloud,workflow2_Q2_q0654,38.08756254360577,0.0002611805828538959,0.026437412003510765,38.114261136192134
workflow2,Q2,single-cloud,workflow2_Q2_q0655,51.67414622630636,0.0003226507426690579,0.03955184966055763,51.714020726709585
workflow2,Q2,single-cloud,workflow2_Q2_q0656,72.55402209121821,0.0004997057087326449,0.054876623838054445,72.609398420765
workflow2,Q2,single-cloud,workflow2_Q2_q0657,28.77313071103258,0.0001710405092204488,0.019870045687749506,28.793171797229547
workflow2,Q2,single-cloud,workflow2_Q2_q0658,7.68562635315214,1.5035055589049191e-05,0.0015778705109015323,7.68721925871863
workflow2,Q2,single-cloud,workflow2_Q2_q0659,15.569578831144113,8.055047947660097e-05,0.007715233840065411,15.577374615463654
workflow2,Q2,single-cloud,workflow2_Q2_q0660,42.721366751462796,0.0002879363117324483,0.03085733043271762,42.75251201820725
workflow2,Q2,single-cloud,workflow2_Q2_q0661,29.42046489227503,0.000187221347108937,0.019543292296559232,29.4401954059187
workflow2,Q2,single-cloud,workflow2_Q2_q0662,68.27693097647523,0.00047685748042277406,0.05178906191207913,68.32919689586772
workflow2,Q2,single-cloud,workflow2_Q2_q0663,53.076502588327855,0.0004290144495199197,0.034882115058534266,53.111813717835915
workflow2,Q2,single-cloud,workflow2_Q2_q0664,40.26105154023471,0.00025616689537373967,0.029077919504055836,40.29038562663414
workflow2,Q2,single-cloud,workflow2_Q2_q0665,60.03132031244867,0.0004158807383171799,0.04411327479601163,60.075849467983
workflow2,Q2,single-cloud,workflow2_Q2_q0666,24.73630312761921,0.0001554905278119848,0.014908973121217384,24.751367591268238
workflow2,Q2,single-cloud,workflow2_Q2_q0667,60.96239734935444,0.00043439181509283904,0.045272552403912245,61.008104293573446
workflow2,Q2,single-cloud,workflow2_Q2_q0668,7.0694335933972035,9.866869910830387e-06,0.0010826552091801748,7.070526115476294
workflow2,Q2,single-cloud,workflow2_Q2_q0669,48.46064246403836,0.0003405617751618621,0.03444623017037873,48.4954292559839
workflow2,Q2,single-cloud,workflow2_Q2_q0670,67.98595832204583,0.0004712911198010137,0.05147930600170694,68.03790891916734
workflow2,Q2,single-cloud,workflow2_Q2_q0671,59.80877957406184,0.00042627578066450634,0.043559005922157834,59.852764855764654
workflow2,Q2,single-cloud,workflow2_Q2_q0672,62.71663037289124,0.0004534769443705159,0.04709899277946738,62.76418284261508
workflow2,Q2,single-cloud,workflow2_Q2_q0673,33.405425909209875,0.00021636354621610478,0.02239462510459617,33.428036897860686
workflow2,Q2,single-cloud,workflow2_Q2_q0674,58.44448386312569,0.0003743066155279015,0.04552790564860561,58.49038607538982
workflow2,Q2,single-cloud,workflow2_Q2_q0675,43.89709766066991,0.00030534041178193676,0.030719001626894723,43.928122002708584
workflow2,Q2,single-cloud,workflow2_Q2_q0676,44.44047483022921,0.00027203825576314656,0.03438541314744756,44.475132281632426
workflow2,Q2,single-cloud,workflow2_Q2_q0677,10.510642415932914,3.232210967334381e-05,0.00410739614622938,10.514782134188817
workflow2,Q2,single-cloud,workflow2_Q2_q0678,20.950817237737084,0.0001229244810937036,0.011826069374293284,20.96276623159247
workflow2,Q2,single-cloud,workflow2_Q2_q0679,42.89583408356842,0.0002900160177019336,0.030726215592217193,42.926850315178335
workflow2,Q2,single-cloud,workflow2_Q2_q0680,10.759879415859904,3.977713295834892e-05,0.0040994454591377315,10.764018638452
workflow2,Q2,single-cloud,workflow2_Q2_q0681,56.96121940203241,0.0003940747275376213,0.0410565676511291,57.00267004441108
workflow2,Q2,single-cloud,workflow2_Q2_q0682,64.29660000219955,0.0004664027325186411,0.046384106767764874,64.34345051169983
workflow2,Q2,single-cloud,workflow2_Q2_q0683,66.45776789294868,0.0004746361424006253,0.05072761729011535,66.5089701463812
workflow2,Q2,single-cloud,workflow2_Q2_q0684,13.11292173791712,5.273383437462268e-05,0.006422665792303409,13.119397137543798
workflow2,Q2,single-cloud,workflow2_Q2_q0685,69.59161605464269,0.0004927954225898398,0.051744079695854796,69.64385292976112
workflow2,Q2,single-cloud,workflow2_Q2_q0686,11.317794358547696,4.337407487271315e-05,0.004574973359884596,11.322412705982453
workflow2,Q2,single-cloud,workflow2_Q2_q0687,37.951235091688574,0.00025982686625526885,0.026563500449700555,37.978058419004526
workflow2,Q2,single-cloud,workflow2_Q2_q0688,63.31118576868793,0.00044957939227947526,0.04639417534127332,63.35802952342148
workflow2,Q2,single-cloud,workflow2_Q2_q0689,11.595580379322737,4.754539134290587e-05,0.004723877030695749,11.600351801744775
workflow2,Q2,single-cloud,workflow2_Q2_q0690,8.118197839825715,1.833189843321493e-05,0.0019042702698350664,8.120120441993983
workflow2,Q2,single-cloud,workflow2_Q2_q0691,8.5138347706919,2.1332076808451677e-05,0.002266987576419256,8.516123090345129
workflow2,Q2,single-cloud,workflow2_Q2_q0692,39.10013922383703,0.0002471810163045997,0.02859515561001837,39.12898156046336
workflow2,Q2,single-cloud,workflow2_Q2_q0693,63.98827607990457,0.0004942576796802593,0.044853548182151676,64.0336238857664
workflow2,Q2,single-cloud,workflow2_Q2_q0694,15.104292827441627,7.584419118195029e-05,0.007808962508811182,15.11217763414162
workflow2,Q2,single-cloud,workflow2_Q2_q0695,14.520562256157142,6.008794940005112e-05,0.007658577023023047,14.528280921129564
workflow2,Q2,single-cloud,workflow2_Q2_q0696,44.84874898298829,0.000309878775312964,0.031690420890468654,44.88074928265407
workflow2,Q2,single-cloud,workflow2_Q2_q0697,21.78140431256588,0.00012248400515584641,0.013596099786705357,21.795122896357743
workflow2,Q2,single-cloud,workflow2_Q2_q0698,57.7378297767422,0.00044180273745754055,0.04043988433468658,57.778711463814346
